      0: system.pc.south_bridge.cmos.rtc: Real-time clock set to Sun Jan  1 00:00:00 2012
  3635730963095   5    L0Cache              Ifetch      S>S      [0x112c1c0, line 0x112c1c0] 
  3635730963095   6        Seq                Done       >       [0x110ebc8, line 0x110ebc0] 2 cycles
  3635730963095   6    L0Cache              Ifetch      S>S      [0x110ebc0, line 0x110ebc0] 
  3635730963480   5        Seq               Begin       >       [0x112c200, line 0x112c200] IFETCH
  3635730963480   6        Seq               Begin       >       [0x110ebc8, line 0x110ebc0] IFETCH
  3635730963500   7    L1Cache                Load      I>IS     [0x23561f200, line 0x23561f200] 
  3635730963865   4        Seq                Done       >       [0x10ffe48, line 0x10ffe40] 2 cycles
  3635730963865   4    L0Cache              Ifetch      S>S      [0x10ffe40, line 0x10ffe40] 
  3635730963865   1        Seq                Done       >       [0x111d748, line 0x111d740] 2 cycles
  3635730963865   1    L0Cache              Ifetch      S>S      [0x111d740, line 0x111d740] 
  3635730963865   3        Seq                Done       >       [0x23568ad58, line 0x23568ad40] 2 cycles
  3635730963865   3    L0Cache               Store      M>M      [0x23568ad40, line 0x23568ad40] 
  3635730964250   4        Seq               Begin       >       [0x10ffe50, line 0x10ffe40] IFETCH
  3635730964250   1        Seq               Begin       >       [0x111d748, line 0x111d740] IFETCH
  3635730964250   3        Seq               Begin       >       [0x1118608, line 0x1118600] IFETCH
  3635730964250   6        Seq                Done       >       [0x110ebc8, line 0x110ebc0] 2 cycles
  3635730964250   6    L0Cache              Ifetch      S>S      [0x110ebc0, line 0x110ebc0] 
  3635730964250   5        Seq                Done       >       [0x112c200, line 0x112c200] 2 cycles
  3635730964250   5    L0Cache              Ifetch      S>S      [0x112c200, line 0x112c200] 
  3635730964635   6        Seq               Begin       >       [0x237fa14d5, line 0x237fa14c0] ST
  3635730964635   5        Seq               Begin       >       [0x2382f44c0, line 0x2382f44c0] LD
  3635730965020   3        Seq                Done       >       [0x1118608, line 0x1118600] 2 cycles
  3635730965020   3    L0Cache              Ifetch      S>S      [0x1118600, line 0x1118600] 
  3635730965020   1        Seq                Done       >       [0x111d748, line 0x111d740] 2 cycles
  3635730965020   1    L0Cache              Ifetch      S>S      [0x111d740, line 0x111d740] 
  3635730965020   4        Seq                Done       >       [0x10ffe50, line 0x10ffe40] 2 cycles
  3635730965020   4    L0Cache              Ifetch      S>S      [0x10ffe40, line 0x10ffe40] 
  3635730965405   3        Seq               Begin       >       [0x23568ad50, line 0x23568ad40] ST
  3635730965405   1        Seq               Begin       >       [0x111d750, line 0x111d740] IFETCH
  3635730965405   4        Seq               Begin       >       [0x10ffe58, line 0x10ffe40] IFETCH
  3635730965405   5        Seq                Done       >       [0x2382f44c0, line 0x2382f44c0] 2 cycles
  3635730965405   5    L0Cache                Load      M>M      [0x2382f44c0, line 0x2382f44c0] 
  3635730965405   6        Seq                Done       >       [0x237fa14d5, line 0x237fa14c0] 2 cycles
  3635730965405   6    L0Cache               Store      M>M      [0x237fa14c0, line 0x237fa14c0] 
  3635730965790   5        Seq               Begin       >       [0x112c200, line 0x112c200] IFETCH
  3635730965790   6        Seq               Begin       >       [0x237fa14d5, line 0x237fa14c0] ST
  3635730966175   4        Seq                Done       >       [0x10ffe58, line 0x10ffe40] 2 cycles
  3635730966175   4    L0Cache              Ifetch      S>S      [0x10ffe40, line 0x10ffe40] 
  3635730966175   1        Seq                Done       >       [0x111d750, line 0x111d740] 2 cycles
  3635730966175   1    L0Cache              Ifetch      S>S      [0x111d740, line 0x111d740] 
  3635730966175   3        Seq                Done       >       [0x23568ad50, line 0x23568ad40] 2 cycles
  3635730966175   3    L0Cache               Store      M>M      [0x23568ad40, line 0x23568ad40] 
  3635730966500   2    L1Cache    Writeback_Ack_SU     SI>I      [0x111c940, line 0x111c940] 
  3635730966500   2    L1Cache                Data     IS>S      [0x112c940, line 0x112c940] 
  3635730966560   4        Seq               Begin       >       [0x10ffe60, line 0x10ffe40] IFETCH
  3635730966560   1        Seq               Begin       >       [0x111d7a8, line 0x111d780] IFETCH
  3635730966560   3        Seq               Begin       >       [0x1118610, line 0x1118600] IFETCH
  3635730966560   6        Seq                Done       >       [0x237fa14d5, line 0x237fa14c0] 2 cycles
  3635730966560   6    L0Cache               Store      M>M      [0x237fa14c0, line 0x237fa14c0] 
  3635730966560   5        Seq                Done       >       [0x112c200, line 0x112c200] 2 cycles
  3635730966560   5    L0Cache              Ifetch      S>S      [0x112c200, line 0x112c200] 
  3635730966945   6        Seq               Begin       >       [0x110ebd0, line 0x110ebc0] IFETCH
  3635730966945   5        Seq               Begin       >       [0x112c208, line 0x112c200] IFETCH
  3635730967330   3        Seq                Done       >       [0x1118610, line 0x1118600] 2 cycles
  3635730967330   3    L0Cache              Ifetch      S>S      [0x1118600, line 0x1118600] 
  3635730967330   1        Seq                Done       >       [0x111d7a8, line 0x111d780] 2 cycles
  3635730967330   1    L0Cache              Ifetch      S>S      [0x111d780, line 0x111d780] 
  3635730967330   4        Seq                Done       >       [0x10ffe60, line 0x10ffe40] 2 cycles
  3635730967330   4    L0Cache              Ifetch      S>S      [0x10ffe40, line 0x10ffe40] 
  3635730967715   3        Seq               Begin       >       [0x2356b0340, line 0x2356b0340] LD
  3635730967715   1        Seq               Begin       >       [0x111d7b0, line 0x111d780] IFETCH
  3635730967715   4        Seq               Begin       >       [0x10ffe60, line 0x10ffe40] IFETCH
  3635730967715   5        Seq                Done       >       [0x112c208, line 0x112c200] 2 cycles
  3635730967715   5    L0Cache              Ifetch      S>S      [0x112c200, line 0x112c200] 
  3635730967715   6        Seq                Done       >       [0x110ebd0, line 0x110ebc0] 2 cycles
  3635730967715   6    L0Cache              Ifetch      S>S      [0x110ebc0, line 0x110ebc0] 
  3635730968100   5        Seq               Begin       >       [0x112c210, line 0x112c200] IFETCH
  3635730968100   6        Seq               Begin       >       [0x110ebd0, line 0x110ebc0] IFETCH
  3635730968485   4        Seq                Done       >       [0x10ffe60, line 0x10ffe40] 2 cycles
  3635730968485   4    L0Cache              Ifetch      S>S      [0x10ffe40, line 0x10ffe40] 
  3635730968485   1        Seq                Done       >       [0x111d7b0, line 0x111d780] 2 cycles
  3635730968485   1    L0Cache              Ifetch      S>S      [0x111d780, line 0x111d780] 
  3635730968485   3        Seq                Done       >       [0x2356b0340, line 0x2356b0340] 2 cycles
  3635730968485   3    L0Cache                Load      S>S      [0x2356b0340, line 0x2356b0340] 
  3635730968870   4        Seq               Begin       >       [0x10ffe68, line 0x10ffe40] IFETCH
  3635730968870   1        Seq               Begin       >       [0x23559b470, line 0x23559b440] LD
  3635730968870   3        Seq               Begin       >       [0x1118610, line 0x1118600] IFETCH
  3635730968870   6        Seq                Done       >       [0x110ebd0, line 0x110ebc0] 2 cycles
  3635730968870   6    L0Cache              Ifetch      S>S      [0x110ebc0, line 0x110ebc0] 
  3635730968870   5        Seq                Done       >       [0x112c210, line 0x112c200] 2 cycles
  3635730968870   5    L0Cache              Ifetch      S>S      [0x112c200, line 0x112c200] 
  3635730968870   2        Seq                Done       >       [0x112c958, line 0x112c940] 55 cycles
  3635730968870   2    L0Cache                Data     IS>S      [0x112c940, line 0x112c940] 
  3635730969255   6        Seq               Begin       >       [0x237fa14c8, line 0x237fa14c0] LD
  3635730969255   5        Seq               Begin       >       [0x2382f44c0, line 0x2382f44c0] LD
  3635730969255   2        Seq               Begin       >       [0x235524d58, line 0x235524d40] LD
  3635730969640   3        Seq                Done       >       [0x1118610, line 0x1118600] 2 cycles
  3635730969640   3    L0Cache              Ifetch      S>S      [0x1118600, line 0x1118600] 
  3635730969640   1        Seq                Done       >       [0x23559b470, line 0x23559b440] 2 cycles
  3635730969640   1    L0Cache                Load      S>S      [0x23559b440, line 0x23559b440] 
  3635730969640   4        Seq                Done       >       [0x10ffe68, line 0x10ffe40] 2 cycles
  3635730969640   4    L0Cache              Ifetch      S>S      [0x10ffe40, line 0x10ffe40] 
  3635730970025   3        Seq               Begin       >       [0x2356b0348, line 0x2356b0340] LD
  3635730970025   1        Seq               Begin       >       [0x111d7b0, line 0x111d780] IFETCH
  3635730970025   4        Seq               Begin       >       [0x237f0f138, line 0x237f0f100] LD
  3635730970025   2        Seq                Done       >       [0x235524d58, line 0x235524d40] 2 cycles
  3635730970025   2    L0Cache                Load      M>M      [0x235524d40, line 0x235524d40] 
  3635730970025   5        Seq                Done       >       [0x2382f44c0, line 0x2382f44c0] 2 cycles
  3635730970025   5    L0Cache                Load      M>M      [0x2382f44c0, line 0x2382f44c0] 
  3635730970025   6        Seq                Done       >       [0x237fa14c8, line 0x237fa14c0] 2 cycles
  3635730970025   6    L0Cache                Load      M>M      [0x237fa14c0, line 0x237fa14c0] 
  3635730970410   2        Seq               Begin       >       [0x112c958, line 0x112c940] IFETCH
  3635730970410   5        Seq               Begin       >       [0x112c210, line 0x112c200] IFETCH
  3635730970410   6        Seq               Begin       >       [0x110ebd0, line 0x110ebc0] IFETCH
  3635730970795   4    L0Cache      L0_Replacement      S>I      [0x236221100, line 0x236221100] 
  3635730970795   4    L0Cache                Load      I>IS     [0x237f0f100, line 0x237f0f100] 
  3635730970795   1        Seq                Done       >       [0x111d7b0, line 0x111d780] 2 cycles
  3635730970795   1    L0Cache              Ifetch      S>S      [0x111d780, line 0x111d780] 
  3635730970795   3        Seq                Done       >       [0x2356b0348, line 0x2356b0340] 2 cycles
  3635730970795   3    L0Cache                Load      S>S      [0x2356b0340, line 0x2356b0340] 
  3635730971180   1        Seq               Begin       >       [0x111d7b8, line 0x111d780] IFETCH
  3635730971180   3        Seq               Begin       >       [0x1118618, line 0x1118600] IFETCH
  3635730971180   6        Seq                Done       >       [0x110ebd0, line 0x110ebc0] 2 cycles
  3635730971180   6    L0Cache              Ifetch      S>S      [0x110ebc0, line 0x110ebc0] 
  3635730971180   5        Seq                Done       >       [0x112c210, line 0x112c200] 2 cycles
  3635730971180   5    L0Cache              Ifetch      S>S      [0x112c200, line 0x112c200] 
  3635730971180   2        Seq                Done       >       [0x112c958, line 0x112c940] 2 cycles
  3635730971180   2    L0Cache              Ifetch      S>S      [0x112c940, line 0x112c940] 
3635730971500: system.ruby.l2_cntrl0: MOESI_NINE_three_level-L2cache-SF.sm:1640: SLS
3635730971500: system.ruby.l2_cntrl0: MOESI_NINE_three_level-L2cache-SF.sm:1644: SLS
3635730971500: system.ruby.l2_cntrl0: MOESI_NINE_three_level-L2cache-SF.sm:1646: 0x23561f200
  3635730971500   0    L2Cache             L1_GETS    SLS>SLSS   [0x23561f200, line 0x23561f200] 
  3635730971565   6        Seq               Begin       >       [0x110ebd8, line 0x110ebc0] IFETCH
  3635730971565   5        Seq               Begin       >       [0x112c218, line 0x112c200] IFETCH
  3635730971565   2        Seq               Begin       >       [0x235524d60, line 0x235524d40] LD
  3635730971950   3        Seq                Done       >       [0x1118618, line 0x1118600] 2 cycles
  3635730971950   3    L0Cache              Ifetch      S>S      [0x1118600, line 0x1118600] 
  3635730971950   1        Seq                Done       >       [0x111d7b8, line 0x111d780] 2 cycles
  3635730971950   1    L0Cache              Ifetch      S>S      [0x111d780, line 0x111d780] 
  3635730972335   3        Seq               Begin       >       [0x1118618, line 0x1118600] IFETCH
  3635730972335   1        Seq               Begin       >       [0x111d7b8, line 0x111d780] IFETCH
  3635730972335   2        Seq                Done       >       [0x235524d60, line 0x235524d40] 2 cycles
  3635730972335   2    L0Cache                Load      M>M      [0x235524d40, line 0x235524d40] 
  3635730972335   5        Seq                Done       >       [0x112c218, line 0x112c200] 2 cycles
  3635730972335   5    L0Cache              Ifetch      S>S      [0x112c200, line 0x112c200] 
  3635730972335   6        Seq                Done       >       [0x110ebd8, line 0x110ebc0] 2 cycles
  3635730972335   6    L0Cache              Ifetch      S>S      [0x110ebc0, line 0x110ebc0] 
  3635730972500   5    L2Cache             Unblock   SLSS>SLS    [0x112c940, line 0x112c940] 
  3635730972500   4    L1Cache                Load      I>IS     [0x237f0f100, line 0x237f0f100] 
  3635730972720   2        Seq               Begin       >       [0x112c958, line 0x112c940] IFETCH
  3635730972720   5        Seq               Begin       >       [0x112c218, line 0x112c200] IFETCH
  3635730972720   6        Seq               Begin       >       [0x110ebd8, line 0x110ebc0] IFETCH
  3635730973105   1        Seq                Done       >       [0x111d7b8, line 0x111d780] 2 cycles
  3635730973105   1    L0Cache              Ifetch      S>S      [0x111d780, line 0x111d780] 
  3635730973105   3        Seq                Done       >       [0x1118618, line 0x1118600] 2 cycles
  3635730973105   3    L0Cache              Ifetch      S>S      [0x1118600, line 0x1118600] 
  3635730973490   1        Seq               Begin       >       [0x111d7b8, line 0x111d780] IFETCH
  3635730973490   3        Seq               Begin       >       [0x2369169f8, line 0x2369169c0] LD
  3635730973490   6        Seq                Done       >       [0x110ebd8, line 0x110ebc0] 2 cycles
  3635730973490   6    L0Cache              Ifetch      S>S      [0x110ebc0, line 0x110ebc0] 
  3635730973490   5        Seq                Done       >       [0x112c218, line 0x112c200] 2 cycles
  3635730973490   5    L0Cache              Ifetch      S>S      [0x112c200, line 0x112c200] 
  3635730973490   2        Seq                Done       >       [0x112c958, line 0x112c940] 2 cycles
  3635730973490   2    L0Cache              Ifetch      S>S      [0x112c940, line 0x112c940] 
  3635730973875   6        Seq               Begin       >       [0x110ebd8, line 0x110ebc0] IFETCH
  3635730973875   5        Seq               Begin       >       [0x112c218, line 0x112c200] IFETCH
  3635730973875   2        Seq               Begin       >       [0x235524d68, line 0x235524d40] LD
  3635730974260   3    L0Cache      L0_Replacement      M>I      [0x237eda9c0, line 0x237eda9c0] 
  3635730974260   3    L0Cache                Load      I>IS     [0x2369169c0, line 0x2369169c0] 
  3635730974260   1        Seq                Done       >       [0x111d7b8, line 0x111d780] 2 cycles
  3635730974260   1    L0Cache              Ifetch      S>S      [0x111d780, line 0x111d780] 
  3635730974645   1        Seq               Begin       >       [0x111d7c0, line 0x111d7c0] IFETCH
  3635730974645   2        Seq                Done       >       [0x235524d68, line 0x235524d40] 2 cycles
  3635730974645   2    L0Cache                Load      M>M      [0x235524d40, line 0x235524d40] 
  3635730974645   5        Seq                Done       >       [0x112c218, line 0x112c200] 2 cycles
  3635730974645   5    L0Cache              Ifetch      S>S      [0x112c200, line 0x112c200] 
  3635730974645   6        Seq                Done       >       [0x110ebd8, line 0x110ebc0] 2 cycles
  3635730974645   6    L0Cache              Ifetch      S>S      [0x110ebc0, line 0x110ebc0] 
  3635730975030   2        Seq               Begin       >       [0x112cb90, line 0x112cb80] IFETCH
  3635730975030   5        Seq               Begin       >       [0x2382f44c8, line 0x2382f44c0] LD
  3635730975030   6        Seq               Begin       >       [0x110ebd8, line 0x110ebc0] IFETCH
  3635730975415   1        Seq                Done       >       [0x111d7c0, line 0x111d7c0] 2 cycles
  3635730975415   1    L0Cache              Ifetch      S>S      [0x111d7c0, line 0x111d7c0] 
  3635730975800   1        Seq               Begin       >       [0x111d7c0, line 0x111d7c0] IFETCH
  3635730975800   6        Seq                Done       >       [0x110ebd8, line 0x110ebc0] 2 cycles
  3635730975800   6    L0Cache              Ifetch      S>S      [0x110ebc0, line 0x110ebc0] 
  3635730975800   5        Seq                Done       >       [0x2382f44c8, line 0x2382f44c0] 2 cycles
  3635730975800   5    L0Cache                Load      M>M      [0x2382f44c0, line 0x2382f44c0] 
  3635730975800   2        Seq                Done       >       [0x112cb90, line 0x112cb80] 2 cycles
  3635730975800   2    L0Cache              Ifetch      S>S      [0x112cb80, line 0x112cb80] 
  3635730976000   3    L1Cache           WriteBack      M>MM     [0x237eda9c0, line 0x237eda9c0] 
  3635730976000   3    L1Cache      L1_Replacement      I>I      [0x23830e9c0, line 0x23830e9c0] 
  3635730976000   3    L1Cache                Load      I>IS     [0x2369169c0, line 0x2369169c0] 
  3635730976185   6        Seq               Begin       >       [0x110ebe0, line 0x110ebc0] IFETCH
  3635730976185   5        Seq               Begin       >       [0x112c218, line 0x112c200] IFETCH
  3635730976185   2        Seq               Begin       >       [0x23554bd98, line 0x23554bd80] LD
  3635730976500   4    L2Cache      SF_Replacement    ILX>ILX_SF [0x237f4f100, line 0x237f4f100] 
  3635730976500   4    L2Cache      SF_Replacement ILX_SF>ILX_SF [0x237f4f100, line 0x237f4f100] 
  3635730976570   1        Seq                Done       >       [0x111d7c0, line 0x111d7c0] 2 cycles
  3635730976570   1    L0Cache              Ifetch      S>S      [0x111d7c0, line 0x111d7c0] 
  3635730976955   1        Seq               Begin       >       [0x111d7c8, line 0x111d7c0] IFETCH
  3635730976955   2        Seq                Done       >       [0x23554bd98, line 0x23554bd80] 2 cycles
  3635730976955   2    L0Cache                Load      M>M      [0x23554bd80, line 0x23554bd80] 
  3635730976955   5        Seq                Done       >       [0x112c218, line 0x112c200] 2 cycles
  3635730976955   5    L0Cache              Ifetch      S>S      [0x112c200, line 0x112c200] 
  3635730976955   6        Seq                Done       >       [0x110ebe0, line 0x110ebc0] 2 cycles
  3635730976955   6    L0Cache              Ifetch      S>S      [0x110ebc0, line 0x110ebc0] 
  3635730977340   2        Seq               Begin       >       [0x112cb98, line 0x112cb80] IFETCH
  3635730977340   5        Seq               Begin       >       [0x112c220, line 0x112c200] IFETCH
  3635730977340   6        Seq               Begin       >       [0x110ebe0, line 0x110ebc0] IFETCH
  3635730977725   1        Seq                Done       >       [0x111d7c8, line 0x111d7c0] 2 cycles
  3635730977725   1    L0Cache              Ifetch      S>S      [0x111d7c0, line 0x111d7c0] 
  3635730978110   1        Seq               Begin       >       [0x111d7c8, line 0x111d7c0] IFETCH
  3635730978110   6        Seq                Done       >       [0x110ebe0, line 0x110ebc0] 2 cycles
  3635730978110   6    L0Cache              Ifetch      S>S      [0x110ebc0, line 0x110ebc0] 
  3635730978110   5        Seq                Done       >       [0x112c220, line 0x112c200] 2 cycles
  3635730978110   5    L0Cache              Ifetch      S>S      [0x112c200, line 0x112c200] 
  3635730978110   2        Seq                Done       >       [0x112cb98, line 0x112cb80] 2 cycles
  3635730978110   2    L0Cache              Ifetch      S>S      [0x112cb80, line 0x112cb80] 
  3635730978495   6        Seq               Begin       >       [0x110ec08, line 0x110ec00] IFETCH
  3635730978495   5        Seq               Begin       >       [0x112c220, line 0x112c200] IFETCH
  3635730978495   2        Seq               Begin       >       [0x23554bd90, line 0x23554bd80] LD
  3635730978880   1        Seq                Done       >       [0x111d7c8, line 0x111d7c0] 2 cycles
  3635730978880   1    L0Cache              Ifetch      S>S      [0x111d7c0, line 0x111d7c0] 
  3635730979265   1        Seq               Begin       >       [0x111d7d0, line 0x111d7c0] IFETCH
  3635730979265   2        Seq                Done       >       [0x23554bd90, line 0x23554bd80] 2 cycles
  3635730979265   2    L0Cache                Load      M>M      [0x23554bd80, line 0x23554bd80] 
  3635730979265   5        Seq                Done       >       [0x112c220, line 0x112c200] 2 cycles
  3635730979265   5    L0Cache              Ifetch      S>S      [0x112c200, line 0x112c200] 
  3635730979265   6        Seq                Done       >       [0x110ec08, line 0x110ec00] 2 cycles
  3635730979265   6    L0Cache              Ifetch      S>S      [0x110ec00, line 0x110ec00] 
  3635730979500   7    L1Cache                Data     IS>S      [0x23561f200, line 0x23561f200] 
  3635730979650   2        Seq               Begin       >       [0x112cb98, line 0x112cb80] IFETCH
  3635730979650   5        Seq               Begin       >       [0x112c238, line 0x112c200] IFETCH
  3635730979650   6        Seq               Begin       >       [0x2356fbcc8, line 0x2356fbcc0] LD
  3635730980035   1        Seq                Done       >       [0x111d7d0, line 0x111d7c0] 2 cycles
  3635730980035   1    L0Cache              Ifetch      S>S      [0x111d7c0, line 0x111d7c0] 
  3635730980420   1        Seq               Begin       >       [0x111d7d0, line 0x111d7c0] IFETCH
  3635730980420   6        Seq                Done       >       [0x2356fbcc8, line 0x2356fbcc0] 2 cycles
  3635730980420   6    L0Cache                Load      M>M      [0x2356fbcc0, line 0x2356fbcc0] 
  3635730980420   5        Seq                Done       >       [0x112c238, line 0x112c200] 2 cycles
  3635730980420   5    L0Cache              Ifetch      S>S      [0x112c200, line 0x112c200] 
  3635730980420   2        Seq                Done       >       [0x112cb98, line 0x112cb80] 2 cycles
  3635730980420   2    L0Cache              Ifetch      S>S      [0x112cb80, line 0x112cb80] 
  3635730980805   6        Seq               Begin       >       [0x112c1f0, line 0x112c1c0] IFETCH
  3635730980805   5        Seq               Begin       >       [0x2355d7cd0, line 0x2355d7cc0] LD
  3635730980805   2        Seq               Begin       >       [0x112cb98, line 0x112cb80] IFETCH
  3635730981190   1        Seq                Done       >       [0x111d7d0, line 0x111d7c0] 2 cycles
  3635730981190   1    L0Cache              Ifetch      S>S      [0x111d7c0, line 0x111d7c0] 
  3635730981500   5    L1Cache  L0_Invalidate_Else      E>E_IL0  [0x237f4f100, line 0x237f4f100] 
  3635730981500   5    L1Cache  L0_Invalidate_Else  E_IL0>E_IL0  [0x237f4f100, line 0x237f4f100] 
  3635730981575   1        Seq               Begin       >       [0x111d7d8, line 0x111d7c0] IFETCH
  3635730981575   2        Seq                Done       >       [0x112cb98, line 0x112cb80] 2 cycles
  3635730981575   2    L0Cache              Ifetch      S>S      [0x112cb80, line 0x112cb80] 
  3635730981575   5        Seq                Done       >       [0x2355d7cd0, line 0x2355d7cc0] 2 cycles
  3635730981575   5    L0Cache                Load      M>M      [0x2355d7cc0, line 0x2355d7cc0] 
  3635730981575   6        Seq                Done       >       [0x112c1f0, line 0x112c1c0] 2 cycles
  3635730981575   6    L0Cache              Ifetch      S>S      [0x112c1c0, line 0x112c1c0] 
  3635730981575   7        Seq                Done       >       [0x23561f208, line 0x23561f200] 54 cycles
  3635730981575   7    L0Cache                Data     IS>S      [0x23561f200, line 0x23561f200] 
  3635730981960   2        Seq               Begin       >       [0x112cba0, line 0x112cb80] IFETCH
  3635730981960   5        Seq               Begin       >       [0x112c238, line 0x112c200] IFETCH
  3635730981960   6        Seq               Begin       >       [0x2382f2238, line 0x2382f2200] LD
  3635730981960   7        Seq               Begin       >       [0x11187b8, line 0x1118780] IFETCH
3635730982000: system.ruby.l2_cntrl7: MOESI_NINE_three_level-L2cache-SF.sm:323: copyCacheStateToDirAndAllocate, 0x2369169c0
  3635730982000   7    L2Cache             L1_GETS      M>OO     [0x2369169c0, line 0x2369169c0] 
  3635730982345   1        Seq                Done       >       [0x111d7d8, line 0x111d7c0] 2 cycles
  3635730982345   1    L0Cache              Ifetch      S>S      [0x111d7c0, line 0x111d7c0] 
  3635730982730   1        Seq               Begin       >       [0x111d7d8, line 0x111d7c0] IFETCH
  3635730982730   7        Seq                Done       >       [0x11187b8, line 0x1118780] 2 cycles
  3635730982730   7    L0Cache              Ifetch      S>S      [0x1118780, line 0x1118780] 
  3635730982730   6        Seq                Done       >       [0x2382f2238, line 0x2382f2200] 2 cycles
  3635730982730   6    L0Cache                Load      S>S      [0x2382f2200, line 0x2382f2200] 
  3635730982730   5        Seq                Done       >       [0x112c238, line 0x112c200] 2 cycles
  3635730982730   5    L0Cache              Ifetch      S>S      [0x112c200, line 0x112c200] 
  3635730982730   2        Seq                Done       >       [0x112cba0, line 0x112cb80] 2 cycles
  3635730982730   2    L0Cache              Ifetch      S>S      [0x112cb80, line 0x112cb80] 
  3635730983115   7        Seq               Begin       >       [0x11187c0, line 0x11187c0] IFETCH
  3635730983115   6        Seq               Begin       >       [0x112c1f0, line 0x112c1c0] IFETCH
  3635730983115   5        Seq               Begin       >       [0x2355d7cd8, line 0x2355d7cc0] LD
  3635730983115   2        Seq               Begin       >       [0x2354cb868, line 0x2354cb840] ST
  3635730983500   5    L0Cache             InvElse      E>I      [0x237f4f100, line 0x237f4f100] 
  3635730983500   1        Seq                Done       >       [0x111d7d8, line 0x111d7c0] 2 cycles
  3635730983500   1    L0Cache              Ifetch      S>S      [0x111d7c0, line 0x111d7c0] 
  3635730983885   1        Seq               Begin       >       [0x111d7d8, line 0x111d7c0] IFETCH
  3635730983885   5        Seq                Done       >       [0x2355d7cd8, line 0x2355d7cc0] 2 cycles
  3635730983885   5    L0Cache                Load      M>M      [0x2355d7cc0, line 0x2355d7cc0] 
  3635730983885   2        Seq                Done       >       [0x2354cb868, line 0x2354cb840] 2 cycles
  3635730983885   2    L0Cache               Store      M>M      [0x2354cb840, line 0x2354cb840] 
  3635730983885   6        Seq                Done       >       [0x112c1f0, line 0x112c1c0] 2 cycles
  3635730983885   6    L0Cache              Ifetch      S>S      [0x112c1c0, line 0x112c1c0] 
  3635730983885   7        Seq                Done       >       [0x11187c0, line 0x11187c0] 2 cycles
  3635730983885   7    L0Cache              Ifetch      S>S      [0x11187c0, line 0x11187c0] 
  3635730984270   5        Seq               Begin       >       [0x112c238, line 0x112c200] IFETCH
  3635730984270   2        Seq               Begin       >       [0x112cba0, line 0x112cb80] IFETCH
  3635730984270   6        Seq               Begin       >       [0x112c1f8, line 0x112c1c0] IFETCH
  3635730984270   7        Seq               Begin       >       [0x11187c0, line 0x11187c0] IFETCH
  3635730984655   1        Seq                Done       >       [0x111d7d8, line 0x111d7c0] 2 cycles
  3635730984655   1    L0Cache              Ifetch      S>S      [0x111d7c0, line 0x111d7c0] 
  3635730985040   1        Seq               Begin       >       [0x111d7e0, line 0x111d7c0] IFETCH
  3635730985040   7        Seq                Done       >       [0x11187c0, line 0x11187c0] 2 cycles
  3635730985040   7    L0Cache              Ifetch      S>S      [0x11187c0, line 0x11187c0] 
  3635730985040   6        Seq                Done       >       [0x112c1f8, line 0x112c1c0] 2 cycles
  3635730985040   6    L0Cache              Ifetch      S>S      [0x112c1c0, line 0x112c1c0] 
  3635730985040   2        Seq                Done       >       [0x112cba0, line 0x112cb80] 2 cycles
  3635730985040   2    L0Cache              Ifetch      S>S      [0x112cb80, line 0x112cb80] 
  3635730985040   5        Seq                Done       >       [0x112c238, line 0x112c200] 2 cycles
  3635730985040   5    L0Cache              Ifetch      S>S      [0x112c200, line 0x112c200] 
  3635730985425   7        Seq               Begin       >       [0x11187c0, line 0x11187c0] IFETCH
  3635730985425   6        Seq               Begin       >       [0x112c1f8, line 0x112c1c0] IFETCH
  3635730985425   2        Seq               Begin       >       [0x2354cb860, line 0x2354cb840] ST
  3635730985425   5        Seq               Begin       >       [0x2355d7ce0, line 0x2355d7cc0] LD
  3635730985500   5    L1Cache              L0_Ack  E_IL0>EE     [0x237f4f100, line 0x237f4f100] 
3635730985500: system.ruby.l1_cntrl5: MOESI_NINE_three_level-L1cache-SF.sm:758: cache entry state: EE
3635730985500: system.ruby.l1_cntrl5.cache: loc: 0
3635730985500: system.ruby.l1_cntrl5.cache: loc: candidates
3635730985500: system.ruby.l1_cntrl5.cache: Lru_Position: 0
3635730985500: system.ruby.l1_cntrl5.cache: Lru_Position: 1
3635730985500: system.ruby.l1_cntrl5.cache: Lru_Position: 2
3635730985500: system.ruby.l1_cntrl5.cache: Lru_Position: 3
3635730985500: system.ruby.l1_cntrl5.cache: Lru_Position: 4
3635730985500: system.ruby.l1_cntrl5.cache: Lru_Position: 5
3635730985500: system.ruby.l1_cntrl5.cache: Lru_Position: 6
3635730985500: system.ruby.l1_cntrl5: MOESI_NINE_three_level-L1cache-SF.sm:760: Lru position: 6
  3635730985500   5    L1Cache              Inv_sf     EE>I      [0x237f4f100, line 0x237f4f100] 
  3635730985810   1        Seq                Done       >       [0x111d7e0, line 0x111d7c0] 2 cycles
  3635730985810   1    L0Cache              Ifetch      S>S      [0x111d7c0, line 0x111d7c0] 
  3635730986195   1        Seq               Begin       >       [0x111d7e0, line 0x111d7c0] IFETCH
  3635730986195   5        Seq                Done       >       [0x2355d7ce0, line 0x2355d7cc0] 2 cycles
  3635730986195   5    L0Cache                Load      M>M      [0x2355d7cc0, line 0x2355d7cc0] 
  3635730986195   2        Seq                Done       >       [0x2354cb860, line 0x2354cb840] 2 cycles
  3635730986195   2    L0Cache               Store      M>M      [0x2354cb840, line 0x2354cb840] 
